-126.485580444	6.47100019455
-120.651870728	6.47600007057
-120.550437927	6.48699998856
-120.546340942	6.5
-120.53767395	6.51300001144
-120.53855896	6.52700018883
-120.55657959	6.54000020027
-120.555030823	6.5529999733
-120.552528381	6.56599998474
-120.565444946	6.58000016212
-120.567184448	6.59300017357
-120.561973572	6.60700011253
-120.558006287	6.62000012398
-120.549934387	6.63300013542
-120.543830872	6.64700007439
-120.573013306	6.66000008583
-120.564422607	6.67300009727
-120.573852539	6.68700003624
-120.57698822	6.70000004768
-120.591026306	6.71300005913
-120.554954529	6.72699999809
-120.548812866	6.74000000954
-120.49760437	6.75300002098
-120.475120544	6.76700019836
-120.452362061	6.77999997139
-120.430854797	6.79299998283
-120.418884277	6.80700016022
-120.3983078	6.82000017166
-120.383926392	6.83300018311
-120.378196716	6.84700012207
-120.364730835	6.86000013351
-120.357414246	6.87300014496
-120.348274231	6.88700008392
-120.331253052	6.90000009537
-120.303764343	6.91300010681
-120.279022217	6.92700004578
-120.261817932	6.94000005722
-120.259078979	6.95300006866
-120.299331665	6.96600008011
-120.316444397	6.98000001907
-120.322090149	6.99300003052
-120.378082275	7.00600004196
-120.394500732	7.01999998093
-120.437004089	7.03299999237
-120.47668457	7.04600000381
-120.606887817	7.0600001812
-120.637214661	7.07300019264
-120.694961548	7.08700013161
-120.767868042	7.10000014305
-120.835540771	7.1130001545
-120.932510376	7.12700009346
-120.99949646	7.1400001049
-121.08417511	7.15300011635
-121.20942688	7.16600012779
-121.296310425	7.18000006676
-121.402854919	7.1930000782
-121.493438721	7.20600008965
-121.614089966	7.22000002861
-121.790031433	7.23300004005
-121.923233032	7.2460000515
-122.043159485	7.25999999046
-122.183349609	7.27300000191
-122.339912415	7.28600001335
-122.564689636	7.30000019073
-122.656997681	7.31300020218
-122.770805359	7.3259999752
-122.988250732	7.34000015259
-123.109077454	7.35300016403
-123.313117981	7.36600017548
-123.450149536	7.38000011444
-123.624458313	7.39300012589
-123.757637024	7.40600013733
-123.909790039	7.42000007629
-124.098464966	7.43300008774
-124.266914368	7.44600009918
-124.458007812	7.46000003815
-124.572250366	7.47300004959
-124.719833374	7.48600006104
-124.950134277	7.5
-125.071205139	7.51300001144
-125.262214661	7.52600002289
-125.403358459	7.54000020027
-125.616279602	7.5529999733
-125.783058167	7.56599998474
-125.887985229	7.58000016212
-126.021270752	7.59300017357
-126.210281372	7.60600018501
-126.431655884	7.62000012398
-126.594688416	7.63300013542
-126.71144104	7.64600014687
-126.881210327	7.66000008583
-127.011711121	7.67300009727
-127.187324524	7.68600010872
-127.355926514	7.70000004768
-127.478401184	7.71300005913
-127.609115601	7.72699999809
-127.651527405	7.74000000954
-127.747421265	7.75300002098
-127.827514648	7.76600003242
-127.924385071	7.77999997139
-128.050231934	7.79299998283
-128.181182861	7.80599999428
-128.294631958	7.82000017166
-128.392196655	7.83300018311
-128.466567993	7.84600019455
-128.567611694	7.86000013351
-128.59979248	7.87300014496
-128.684555054	7.8860001564
-128.723129272	7.90000009537
-128.758117676	7.91300010681
-128.795394897	7.92600011826
-128.812850952	7.94000005722
-128.828323364	7.95300006866
-128.834289551	7.96600008011
-128.824630737	7.98000001907
-128.82762146	7.99300003052
-128.819412231	8.00600004196
-128.753158569	8.01999998093
-128.737930298	8.03299999237
-128.708175659	8.04600000381
-131.639343262	8.0600001812
-131.5753479	8.07300019264
-131.523605347	8.08600020409
-131.437698364	8.10000014305
-131.384857178	8.1130001545
-131.301879883	8.12600016594
-131.254241943	8.1400001049
-131.194076538	8.15300011635
-131.124206543	8.16600012779
-131.071777344	8.18000006676
-131.008270264	8.1930000782
-130.933273315	8.20600008965
-130.81111145	8.22000002861
-130.708831787	8.23300004005
-130.622924805	8.2460000515
-130.418640137	8.25999999046
-130.309799194	8.27300000191
-130.122512817	8.28600001335
-129.949020386	8.30000019073
-129.829498291	8.31300020218
-129.640014648	8.3259999752
-129.51651001	8.34000015259
-129.356292725	8.35300016403
-129.230026245	8.367000103
-129.088363647	8.38000011444
-128.943313599	8.39300012589
-128.82925415	8.40700006485
-128.757904053	8.42000007629
-128.733322144	8.43300008774
-128.761383057	8.4470000267
-128.806396484	8.46000003815
-128.758407593	8.47300004959
-128.808532715	8.48699998856
-128.835250854	8.5
-128.914596558	8.51300001144
-128.942169189	8.52700018883
-128.975143433	8.54000020027
-129.00352478	8.5529999733
-129.001663208	8.56700015068
-129.019058228	8.58000016212
-129.014251709	8.59300017357
-129.027862549	8.60700011253
-128.888961792	8.62000012398
-128.813201904	8.63300013542
-128.739349365	8.64600014687
-128.633514404	8.65900015831
-128.58895874	8.67300009727
-128.448532104	8.68600010872
-128.370635986	8.70000004768
-128.322647095	8.71300005913
-128.256149292	8.72600007057
-128.230010986	8.74000000954
-128.099807739	8.75300002098
-128.0912323	8.76600003242
-128.071014404	8.77999997139
-128.001831055	8.79299998283
-127.97731781	8.80599999428
-127.922241211	8.82000017166
-127.855377197	8.83300018311
-127.837242126	8.84600019455
-127.735496521	8.86000013351
-127.738021851	8.87300014496
-127.668151855	8.8860001564
-127.683128357	8.90000009537
-127.638153076	8.91300010681
-127.720283508	8.92600011826
-127.676361084	8.94000005722
-127.736656189	8.95300006866
-127.767021179	8.96600008011
-127.833053589	8.98000001907
-127.965194702	8.99300003052
-128.088623047	9.00600004196
-128.358642578	9.01999998093
-128.542388916	9.03299999237
-128.716384888	9.04600000381
-129.034805298	9.0600001812
-129.320556641	9.07300019264
-129.768112183	9.08600020409
-130.05821228	9.10000014305
-130.336013794	9.1130001545
-130.867324829	9.12600016594
-131.200759888	9.1400001049
-131.825790405	9.15300011635
-132.178146362	9.16600012779
-132.572509766	9.18000006676
-133.212997437	9.1930000782
-133.653671265	9.20600008965
-134.404800415	9.22000002861
-134.882553101	9.23300004005
-135.380813599	9.2460000515
-136.233078003	9.25999999046
-136.806884766	9.27300000191
-137.698257446	9.28600001335
-138.276229858	9.30000019073
-138.843765259	9.31300020218
-139.778564453	9.3259999752
-140.41519165	9.34000015259
-141.351104736	9.35300016403
-141.96875	9.36600017548
-142.526947021	9.38000011444
-143.425292969	9.39300012589
-143.993545532	9.40600013733
-144.963256836	9.42000007629
-145.586578369	9.43300008774
-146.185394287	9.44600009918
-147.142044067	9.46000003815
-147.728256226	9.47300004959
-148.701629639	9.48600006104
-149.296737671	9.5
-149.903244019	9.51300001144
-150.783920288	9.52600002289
-151.391921997	9.54000020027
-152.226531982	9.5529999733
-152.779632568	9.56599998474
-153.324234009	9.58000016212
-154.145889282	9.59300017357
-154.729263306	9.60600018501
-155.53062439	9.62000012398
-156.030929565	9.63300013542
-156.619125366	9.64600014687
-157.384078979	9.66000008583
-157.87008667	9.67300009727
-158.558013916	9.68600010872
-159.047897339	9.70000004768
-159.518539429	9.71300005913
-160.145019531	9.72600007057
-160.595245361	9.74000000954
-161.225402832	9.75300002098
-161.593429565	9.76600003242
-162.015777588	9.77999997139
-162.670013428	9.79299998283
-163.052139282	9.80599999428
-163.664077759	9.82000017166
-164.111434937	9.83300018311
-164.503295898	9.84600019455
-165.146896362	9.86000013351
-165.58241272	9.87300014496
-166.275238037	9.8860001564
-166.661819458	9.90000009537
-167.165542603	9.91300010681
-167.841461182	9.92600011826
-168.274017334	9.94000005722
-168.998580933	9.95300006866
-169.472763062	9.96600008011
-169.940734863	9.98000001907
-170.750076294	9.99300003052
-171.232589722	10.006000042
-171.984664917	10.0199999809
-172.475692749	10.0329999924
-172.983306885	10.0460000038
-173.800933838	10.0600001812
-174.277603149	10.0730001926
-175.167373657	10.0860002041
-175.676361084	10.1000001431
-176.297897339	10.1130001545
-177.106750488	10.1260001659
-177.639907837	10.1400001049
-178.440643311	10.1530001163
-178.91242981	10.1660001278
-179.50680542	10.1800000668
179.667770386	10.1930000782
179.102661133	10.2060000896
178.276641846	10.2200000286
177.729782104	10.2330000401
176.911010742	10.2460000515
176.305755615	10.2599999905
175.803649902	10.2730000019
175.037719727	10.2860000134
174.537185669	10.3000001907
173.974655151	10.3130002022
173.249038696	10.3259999752
172.752914429	10.3400001526
172.042984009	10.353000164
171.562942505	10.3660001755
171.092086792	10.3800001144
170.363388062	10.3930001259
169.941711426	10.4060001373
169.220855713	10.4200000763
168.751647949	10.4330000877
168.390930176	10.4460000992
167.655014038	10.4600000381
167.19468689	10.4730000496
166.532348633	10.486000061
166.118759155	10.5
165.421432495	10.5130000114
165.067214966	10.5260000229
164.714675903	10.5400002003
164.048065186	10.5529999733
163.686218262	10.5659999847
163.107620239	10.5800001621
162.702575684	10.5930001736
162.288330078	10.606000185
161.76524353	10.620000124
161.348373413	10.6330001354
160.853713989	10.6460001469
160.514709473	10.6600000858
160.158966064	10.6730000973
159.701812744	10.6860001087
159.341842651	10.7000000477
158.9400177	10.7130000591
158.616195679	10.7260000706
158.313980103	10.7400000095
157.873016357	10.753000021
157.568939209	10.7660000324
157.202270508	10.7799999714
156.981399536	10.7929999828
156.750320435	10.8059999943
156.439117432	10.8200001717
156.196350098	10.8330001831
155.927307129	10.8460001945
155.600418091	10.8600001335
155.266601562	10.873000145
154.933898926	10.8860001564
154.685928345	10.9000000954
154.368469238	10.9130001068
154.168380737	10.9260001183
153.929733276	10.9400000572
153.656707764	10.9530000687
153.444778442	10.9660000801
153.217544556	10.9800000191
152.911178589	10.9930000305
152.744125366	11.006000042
152.445846558	11.0190000534
152.257019043	11.0329999924
152.016159058	11.0460000038
151.819458008	11.0590000153
151.603805542	11.0730001926
151.3855896	11.0860002041
151.217285156	11.0989999771
151.08354187	11.1130001545
150.889404297	11.1260001659
150.692230225	11.1390001774
150.502716064	11.1530001163
150.385025024	11.1660001278
150.199111938	11.1790001392
150.025436401	11.1930000782
149.870407104	11.2060000896
149.624588013	11.2190001011
149.432266235	11.2330000401
149.16494751	11.2460000515
148.98097229	11.2590000629
148.796844482	11.2730000019
148.556030273	11.2860000134
148.311737061	11.2990000248
148.091903687	11.3130002022
147.741104126	11.3259999752
147.441833496	11.3389999866
147.053405762	11.353000164
146.757461548	11.3660001755
146.517181396	11.3790001869
146.179244995	11.3930001259
145.904296875	11.4060001373
145.570037842	11.4190001488
145.236297607	11.4330000877
144.834594727	11.4460000992
144.52130127	11.4590001106
144.264266968	11.4730000496
143.854125977	11.486000061
143.564758301	11.4990000725
143.262985229	11.5130000114
142.82460022	11.5260000229
142.513519287	11.5390000343
142.030181885	11.5529999733
141.659042358	11.5659999847
141.155410767	11.5789999962
140.802398682	11.5930001736
140.480651855	11.606000185
139.94342041	11.6190001965
139.530563354	11.6330001354
138.977020264	11.6460001469
138.597961426	11.6590001583
138.248687744	11.6730000973
137.674728394	11.6860001087
137.256835938	11.6990001202
136.614593506	11.7130000591
136.170898438	11.7260000706
135.694488525	11.739000082
135.034332275	11.753000021
