Subject number: clockwise
[57.80153274536133, 13.345651626586914, 1.7488459348678589]	[-0.4998891353607178, 1.560451626777649, 0.39745765924453735]	6.89599990845
[57.822608947753906, 13.351319313049316, 1.7606593370437622]	[-0.4999294877052307, 1.5604801177978516, 0.39745083451271057]	6.90899991989
[57.83970642089844, 13.349223136901855, 1.775207281112671]	[-0.49995121359825134, 1.5605016946792603, 0.39744436740875244]	6.92300009727
[57.847198486328125, 13.349486351013184, 1.784956455230713]	[-0.4999581575393677, 1.5605186223983765, 0.39743778109550476]	6.93600010872
[57.85792541503906, 13.356351852416992, 1.8021706342697144]	[-0.49997034668922424, 1.5605580806732178, 0.39742180705070496]	6.94900012016
[57.86053466796875, 13.377992630004883, 1.811130166053772]	[-0.49998557567596436, 1.560605764389038, 0.39740267395973206]	6.96300005913
[57.86405944824219, 13.406851768493652, 1.8183189630508423]	[-0.5000109672546387, 1.5606611967086792, 0.39738157391548157]	6.97600007057
[57.86485290527344, 13.462272644042969, 1.8215060234069824]	[-0.5000573396682739, 1.5607497692108154, 0.3973487913608551]	6.98900008202
[57.86449432373047, 13.505195617675781, 1.8331068754196167]	[-0.5000813007354736, 1.5608339309692383, 0.39731472730636597]	7.00300002098
[57.85960006713867, 13.545276641845703, 1.8430078029632568]	[-0.5000942349433899, 1.5609108209609985, 0.39728227257728577]	7.01600003242
[57.86109924316406, 13.573250770568848, 1.8485524654388428]	[-0.5001158714294434, 1.5609623193740845, 0.3972625732421875]	7.02900004387
[57.86187744140625, 13.602513313293457, 1.8679094314575195]	[-0.5001222491264343, 1.5610390901565552, 0.39722925424575806]	7.04299998283
[57.859901428222656, 13.617118835449219, 1.8791615962982178]	[-0.5001183748245239, 1.5610802173614502, 0.39721038937568665]	7.05599999428
[57.8599853515625, 13.626245498657227, 1.8930246829986572]	[-0.5001116991043091, 1.56111741065979, 0.3971928060054779]	7.06900000572
[57.86095428466797, 13.641244888305664, 1.918797492980957]	[-0.5000994801521301, 1.5611836910247803, 0.39716148376464844]	7.08299994469
[57.862361907958984, 13.64678955078125, 1.934730052947998]	[-0.500090479850769, 1.5612190961837769, 0.3971444368362427]	7.09599995613
[57.87277603149414, 13.65146255493164, 1.947322130203247]	[-0.5001049041748047, 1.5612475872039795, 0.3971339762210846]	7.10899996758
[57.89606857299805, 13.658799171447754, 1.9481959342956543]	[-0.5001633167266846, 1.5612599849700928, 0.39713722467422485]	7.12299990654
[57.933631896972656, 13.670187950134277, 1.933221459388733]	[-0.5002745985984802, 1.5612517595291138, 0.39715775847435]	7.13599991798
[57.99728012084961, 13.682687759399414, 1.8921934366226196]	[-0.5004738569259644, 1.5612008571624756, 0.3972107768058777]	7.14899992943
[58.09307861328125, 13.710015296936035, 1.8528136014938354]	[-0.5007572770118713, 1.5611751079559326, 0.3972660005092621]	7.16300010681
[58.158897399902344, 13.725321769714355, 1.8245446681976318]	[-0.500950276851654, 1.5611501932144165, 0.39730727672576904]	7.17600011826
[58.234413146972656, 13.739683151245117, 1.7949817180633545]	[-0.5011658668518066, 1.5611217021942139, 0.39735400676727295]	7.1890001297
[58.2691650390625, 13.75536060333252, 1.797465443611145]	[-0.5012558698654175, 1.5611495971679688, 0.39735597372055054]	7.20300006866
[58.305633544921875, 13.771775245666504, 1.8078064918518066]	[-0.5013420581817627, 1.5611917972564697, 0.397350937128067]	7.21600008011
[58.33906936645508, 13.795005798339844, 1.824448585510254]	[-0.5014205574989319, 1.5612549781799316, 0.3973354399204254]	7.22900009155
[58.34861755371094, 13.814421653747559, 1.8358927965164185]	[-0.5014468431472778, 1.5613036155700684, 0.3973180949687958]	7.24300003052
[58.35154724121094, 13.825225830078125, 1.8500932455062866]	[-0.5014477968215942, 1.561344027519226, 0.3973003327846527]	7.25600004196
[58.359100341796875, 13.837532997131348, 1.864617109298706]	[-0.5014601945877075, 1.5613871812820435, 0.3972831964492798]	7.26900005341
[58.35688781738281, 13.846940994262695, 1.8752573728561401]	[-0.5014519691467285, 1.5614193677902222, 0.39726758003234863]	7.28299999237
[58.349876403808594, 13.854300498962402, 1.8854565620422363]	[-0.5014315247535706, 1.5614477396011353, 0.3972517251968384]	7.29600000381
[58.34125518798828, 13.857172966003418, 1.8889058828353882]	[-0.501410722732544, 1.5614579916000366, 0.3972438871860504]	7.30900001526
[58.33268737792969, 13.859293937683105, 1.8914027214050293]	[-0.5013903379440308, 1.5614653825759888, 0.3972373306751251]	7.32299995422
[58.319942474365234, 13.871872901916504, 1.8944592475891113]	[-0.5013688802719116, 1.5614895820617676, 0.39722320437431335]	7.33599996567
[58.304588317871094, 13.925739288330078, 1.9082034826278687]	[-0.5013654232025146, 1.561594009399414, 0.39717650413513184]	7.34899997711
[58.29596710205078, 13.981799125671387, 1.923410415649414]	[-0.501377522945404, 1.561704397201538, 0.3971298038959503]	7.36299991608
[58.27796173095703, 14.055235862731934, 1.9483343362808228]	[-0.5013725757598877, 1.5618574619293213, 0.39706170558929443]	7.37599992752
[58.26917266845703, 14.09671401977539, 1.9648123979568481]	[-0.5013702511787415, 1.5619480609893799, 0.397021621465683]	7.38899993896
[58.25837707519531, 14.122331619262695, 1.969490885734558]	[-0.5013624429702759, 1.5619947910308838, 0.39699995517730713]	7.40300011635
[58.24998092651367, 14.145515441894531, 1.9859017133712769]	[-0.5002730488777161, 1.5613820552825928, 0.39751294255256653]	7.41600012779
[58.23331832885742, 14.179664611816406, 2.001828193664551]	[-0.5003584623336792, 1.5614020824432373, 0.39748165011405945]	7.43000006676
[58.220252990722656, 14.193506240844727, 2.0048677921295166]	[-0.5004756450653076, 1.5614066123962402, 0.397450715303421]	7.4430000782
[58.19586181640625, 14.207158088684082, 2.008758068084717]	[-0.5006693601608276, 1.5615509748458862, 0.39732596278190613]	7.45600008965
[58.177303314208984, 14.221211433410645, 2.0099377632141113]	[-0.5007451176643372, 1.5615527629852295, 0.397300660610199]	7.46900010109
[58.162635803222656, 14.235998153686523, 2.002964973449707]	[-0.5008879899978638, 1.5613678693771362, 0.3973608911037445]	7.48300004005
[58.15106964111328, 14.257692337036133, 1.9895871877670288]	[-0.5009386539459229, 1.5613572597503662, 0.3973592519760132]	7.4960000515
[58.14641571044922, 14.29008674621582, 1.9779824018478394]	[-0.5010848045349121, 1.5613679885864258, 0.39733776450157166]	7.50900006294
[58.14646530151367, 14.316308975219727, 1.971400499343872]	[-0.5011476874351501, 1.5615116357803345, 0.39726611971855164]	7.52300000191
[58.14541244506836, 14.34461498260498, 1.9671313762664795]	[-0.501173734664917, 1.5615472793579102, 0.3972547650337219]	7.53600001335
[58.15245056152344, 14.374143600463867, 1.9681861400604248]	[-0.501213550567627, 1.561593770980835, 0.39724090695381165]	7.5490000248
[58.166988372802734, 14.399391174316406, 1.9751681089401245]	[-0.501583456993103, 1.5614111423492432, 0.3972802758216858]	7.56299996376
[58.18571853637695, 14.428675651550293, 1.9845411777496338]	[-0.5016408562660217, 1.5614713430404663, 0.3972633481025696]	7.5759999752
[58.20527648925781, 14.448774337768555, 2.0027732849121094]	[-0.5016828179359436, 1.561532735824585, 0.39724352955818176]	7.58999991417
[58.22555160522461, 14.461427688598633, 2.021552562713623]	[-0.5017196536064148, 1.5615837574005127, 0.39722737669944763]	7.60299992561
[58.242366790771484, 14.477514266967773, 2.0412371158599854]	[-0.5017504096031189, 1.5616414546966553, 0.3972073793411255]	7.61599993706
[58.25570297241211, 14.482608795166016, 2.0634560585021973]	[-0.5017613172531128, 1.5616868734359741, 0.39718955755233765]	7.63000011444
[58.2630615234375, 14.485908508300781, 2.08420467376709]	[-0.5017586350440979, 1.5617270469665527, 0.39717182517051697]	7.64300012589
[58.26405715942383, 14.482744216918945, 2.1064770221710205]	[-0.5017343759536743, 1.5617600679397583, 0.39715370535850525]	7.65599989891
[58.26203536987305, 14.477808952331543, 2.125760078430176]	[-0.5017048716545105, 1.5617852210998535, 0.3971380889415741]	7.66899991035
[58.25279235839844, 14.471108436584473, 2.133453845977783]	[-0.5016698837280273, 1.5617882013320923, 0.3971312344074249]	7.68300008774
[58.24195861816406, 14.472758293151855, 2.1378679275512695]	[-0.5016417503356934, 1.5617982149124146, 0.39712244272232056]	7.69600009918
[58.22373580932617, 14.479583740234375, 2.1362369060516357]	[-0.5016074776649475, 1.5618057250976562, 0.3971136808395386]	7.70900011063
[58.206199645996094, 14.491881370544434, 2.132310390472412]	[-0.5015819072723389, 1.5618177652359009, 0.3971044421195984]	7.72300004959
[58.173213958740234, 14.506616592407227, 2.126530408859253]	[-0.5015249252319336, 1.5618302822113037, 0.39708998799324036]	7.73600006104
[58.1461067199707, 14.51555347442627, 2.1201982498168945]	[-0.5014771819114685, 1.5618330240249634, 0.3970811665058136]	7.74900007248
[58.11585235595703, 14.527209281921387, 2.106034755706787]	[-0.5014328956604004, 1.5618267059326172, 0.39707687497138977]	7.76300001144
[58.09378433227539, 14.544066429138184, 2.0912413597106934]	[-0.5014123916625977, 1.5618271827697754, 0.3970734179019928]	7.77600002289
[58.069236755371094, 14.564688682556152, 2.073669672012329]	[-0.5013924241065979, 1.5618287324905396, 0.3970696032047272]	7.78999996185
[58.04710388183594, 14.583237648010254, 2.056278705596924]	[-0.5013759732246399, 1.5618274211883545, 0.3970675766468048]	7.8029999733
[58.030216217041016, 14.615640640258789, 2.0348691940307617]	[-0.5013875365257263, 1.5618404150009155, 0.39706382155418396]	7.81599998474
[58.01639175415039, 14.646764755249023, 2.013507127761841]	[-0.5014049410820007, 1.5618515014648438, 0.397061824798584]	7.82899999619
[58.011512756347656, 14.663942337036133, 2.002605676651001]	[-0.5014199018478394, 1.561859130859375, 0.39706090092658997]	7.84299993515
[58.00648880004883, 14.685454368591309, 1.9794893264770508]	[-0.5014514327049255, 1.5618526935577393, 0.39706864953041077]	7.85599994659
[58.013214111328125, 14.709916114807129, 1.961527943611145]	[-0.5015066862106323, 1.5618596076965332, 0.39707449078559875]	7.86899995804
[58.019569396972656, 14.732844352722168, 1.941715955734253]	[-0.5015618801116943, 1.5618609189987183, 0.39708268642425537]	7.88300013542
[58.033477783203125, 14.754265785217285, 1.930117130279541]	[-0.5016241073608398, 1.5618739128112793, 0.397087037563324]	7.89599990845
[58.05100631713867, 14.778999328613281, 1.9151488542556763]	[-0.5017011165618896, 1.5618863105773926, 0.39709407091140747]	7.90899991989
[58.070945739746094, 14.792423248291016, 1.9101972579956055]	[-0.5017633438110352, 1.5618983507156372, 0.3970988988876343]	7.92300009727
[58.09785461425781, 14.816320419311523, 1.8970704078674316]	[-0.5018591284751892, 1.5619126558303833, 0.397108256816864]	7.93600010872
[58.13230895996094, 14.837376594543457, 1.8867319822311401]	[-0.5019667148590088, 1.5619271993637085, 0.3971194326877594]	7.94900012016
[58.15489959716797, 14.855534553527832, 1.879728078842163]	[-0.5020411610603333, 1.5619430541992188, 0.3971247375011444]	7.96300005913
[58.18480682373047, 14.871498107910156, 1.8774211406707764]	[-0.5021254420280457, 1.5619635581970215, 0.39712974429130554]	7.97600007057
[58.202362060546875, 14.88300895690918, 1.8746341466903687]	[-0.5021782517433167, 1.561976432800293, 0.39713290333747864]	7.98900008202
[58.225215911865234, 14.892723083496094, 1.875454306602478]	[-0.5022377371788025, 1.5619925260543823, 0.39713573455810547]	8.00300002098
[58.244354248046875, 14.899800300598145, 1.8747878074645996]	[-0.5022881031036377, 1.5620023012161255, 0.39713990688323975]	8.01600003242
[58.263004302978516, 14.908985137939453, 1.8711334466934204]	[-0.5023424029350281, 1.5620100498199463, 0.39714550971984863]	8.02900004387
[58.27753829956055, 14.918707847595215, 1.8759236335754395]	[-0.5023785829544067, 1.56203293800354, 0.397141695022583]	8.04299998283
[58.28987121582031, 14.927290916442871, 1.8784143924713135]	[-0.5024112462997437, 1.5620503425598145, 0.39713969826698303]	8.05599999428
[1.9910127946332068e-07, 14.93941593170166, 1.8818036317825317]	[-0.38057371973991394, 1.5620745420455933, 0.44079485535621643]	8.06900000572
[0.007039571180939674, 14.952760696411133, 1.8808884620666504]	[-0.3805857002735138, 1.5620933771133423, 0.4407690763473511]	8.08299994469
[0.009068275801837444, 14.970372200012207, 1.876459002494812]	[-0.38059473037719727, 1.5621126890182495, 0.4407462775707245]	8.09599995613
[0.008857735432684422, 14.991069793701172, 1.8689038753509521]	[-0.3806045353412628, 1.562131643295288, 0.4407230019569397]	8.10899996758
[0.006317490711808205, 15.002480506896973, 1.8609832525253296]	[-0.38061127066612244, 1.5621356964111328, 0.44071269035339355]	8.12299990654
[-0.0016360784647986293, 15.021225929260254, 1.8446120023727417]	[-0.380621075630188, 1.5621366500854492, 0.44070082902908325]	8.13599991798
[-0.006654045544564724, 15.033665657043457, 1.8350595235824585]	[-0.38062620162963867, 1.5621395111083984, 0.44069311022758484]	8.15000009537
[-0.01720905676484108, 15.04688549041748, 1.8222973346710205]	[-0.38062721490859985, 1.5621381998062134, 0.44069281220436096]	8.16300010681
[-0.028163425624370575, 15.063725471496582, 1.805639624595642]	[-0.38063281774520874, 1.562135934829712, 0.440687894821167]	8.17600011826
[-0.03321496769785881, 15.079425811767578, 1.7889208793640137]	[-0.3806475102901459, 1.5621317625045776, 0.4406737685203552]	8.19000005722
[-0.03213714808225632, 15.093907356262207, 1.772807240486145]	[-0.38067078590393066, 1.5621267557144165, 0.4406503736972809]	8.20300006866
[-0.02272249199450016, 15.120416641235352, 1.7526707649230957]	[-0.38071221113204956, 1.5621334314346313, 0.44059884548187256]	8.21600008011
[-0.005779019556939602, 15.1398286819458, 1.740086317062378]	[-0.3807550370693207, 1.5621418952941895, 0.44054457545280457]	8.23000001907
[0.013046770356595516, 15.161657333374023, 1.7298716306686401]	[-0.3807975947856903, 1.5621581077575684, 0.44048577547073364]	8.24300003052
[0.03545501455664635, 15.180386543273926, 1.7265284061431885]	[-0.3808363974094391, 1.5621812343597412, 0.44042688608169556]	8.25600004196
[0.06013321876525879, 15.194994926452637, 1.7241528034210205]	[-0.38087743520736694, 1.562199592590332, 0.44036853313446045]	8.26900005341
[0.08451872318983078, 15.209137916564941, 1.722975492477417]	[-0.38091644644737244, 1.562219262123108, 0.4403117299079895]	8.28299999237
[0.1080172210931778, 15.211941719055176, 1.725614070892334]	[-0.3809489607810974, 1.5622279644012451, 0.4402692914009094]	8.29600000381
[0.12704548239707947, 15.215370178222656, 1.7277138233184814]	[-0.3809753656387329, 1.5622367858886719, 0.4402337968349457]	8.30900001526
[0.1474856436252594, 15.214555740356445, 1.728338360786438]	[-0.3810059130191803, 1.5622365474700928, 0.4401993155479431]	8.32299995422
[0.16748614609241486, 15.21692943572998, 1.7349008321762085]	[-0.38102781772613525, 1.5622512102127075, 0.4401652216911316]	8.33599996567
[0.1968933641910553, 15.224255561828613, 1.7443196773529053]	[-0.3810603618621826, 1.5622782707214355, 0.4401112198829651]	8.34999990463
[0.25401124358177185, 15.234328269958496, 1.7653229236602783]	[-0.3811200261116028, 1.5623290538787842, 0.4400116503238678]	8.36299991608
[0.3660043478012085, 15.234127044677734, 1.7948054075241089]	[-0.3812529444694519, 1.5623784065246582, 0.4398307204246521]	8.37599992752
[0.5101326704025269, 15.214325904846191, 1.8305598497390747]	[-0.3814273178577423, 1.5624083280563354, 0.43961620330810547]	8.3900001049
[0.7423085570335388, 15.20348072052002, 1.8722997903823853]	[-0.3817308247089386, 1.5624619722366333, 0.4392438232898712]	8.40300011635
[1.0751923322677612, 15.225935935974121, 1.9289846420288086]	[-0.38217344880104065, 1.5625919103622437, 0.43867337703704834]	8.41600012779
[1.3574203252792358, 15.24160385131836, 1.9574280977249146]	[-0.38257771730422974, 1.5626639127731323, 0.4381863474845886]	8.43000006676
[1.7676090002059937, 15.256340980529785, 1.9910602569580078]	[-0.38317978382110596, 1.5627431869506836, 0.4374863803386688]	8.4430000782
[2.3035666942596436, 15.20591926574707, 2.0416224002838135]	[-0.38177064061164856, 1.5600976943969727, 0.44219303131103516]	8.45600008965
[2.914191961288452, 15.130979537963867, 2.1476356983184814]	[-0.38203245401382446, 1.5601942539215088, 0.44193801283836365]	8.46900010109
[3.64805269241333, 15.025992393493652, 2.2370855808258057]	[-0.382236510515213, 1.5605610609054565, 0.4417259991168976]	8.48300004005
[4.494104385375977, 14.895703315734863, 2.3331799507141113]	[-0.3818826675415039, 1.5607836246490479, 0.44157522916793823]	8.4960000515
[5.415071487426758, 14.779510498046875, 2.333223342895508]	[-0.38149115443229675, 1.5606038570404053, 0.44103583693504333]	8.50900006294
[6.5450286865234375, 14.648934364318848, 2.2678139209747314]	[-0.3816596567630768, 1.5604420900344849, 0.4405314326286316]	8.52300000191
[7.86232328414917, 14.493646621704102, 2.0900938510894775]	[-0.38213086128234863, 1.5601288080215454, 0.43992263078689575]	8.53600001335
[9.340668678283691, 14.297542572021484, 2.0606493949890137]	[-0.38132181763648987, 1.5607789754867554, 0.43986859917640686]	8.5490000248
[11.088651657104492, 14.078702926635742, 2.128089189529419]	[-0.381510853767395, 1.5613313913345337, 0.43898633122444153]	8.56299996376
[13.069060325622559, 13.893882751464844, 2.0870072841644287]	[-0.3799053728580475, 1.5618351697921753, 0.438869833946228]	8.5759999752
[15.19442367553711, 13.717024803161621, 2.1177303791046143]	[-0.3799634873867035, 1.5604515075683594, 0.43912655115127563]	8.58899998665
[17.53293800354004, 13.551189422607422, 2.1952567100524902]	[-0.37993520498275757, 1.5611262321472168, 0.4378013014793396]	8.60299992561
[19.96154022216797, 13.431915283203125, 2.2864620685577393]	[-0.377228319644928, 1.5615487098693848, 0.4379769265651703]	8.61599993706
[22.37961196899414, 13.346755981445312, 2.3455722332000732]	[-0.37682226300239563, 1.5622797012329102, 0.4374370574951172]	8.6289999485
[24.9650821685791, 13.272369384765625, 2.356616258621216]	[-0.3730487823486328, 1.5627005100250244, 0.4375002384185791]	8.64300012589
[27.580257415771484, 13.224994659423828, 2.329076051712036]	[-0.37214741110801697, 1.562581181526184, 0.436787873506546]	8.65599989891
[30.245283126831055, 13.226268768310547, 2.4165475368499756]	[-0.3707762658596039, 1.5631146430969238, 0.43636396527290344]	8.66899991035
[33.07380676269531, 13.301671028137207, 2.956850290298462]	[-0.3657209575176239, 1.5641860961914062, 0.4365311563014984]	8.68300008774
[35.72825622558594, 13.087977409362793, 3.2195332050323486]	[-0.36386293172836304, 1.5646401643753052, 0.43588218092918396]	8.69600009918
[38.495723724365234, 12.76537036895752, 3.4226584434509277]	[-0.3584936559200287, 1.5644197463989258, 0.43620777130126953]	8.70900011063
[41.059844970703125, 12.504714012145996, 3.6337947845458984]	[-0.35630232095718384, 1.5639938116073608, 0.4355945885181427]	8.72300004959
[43.532196044921875, 12.33022403717041, 3.9501466751098633]	[-0.35378119349479675, 1.5644229650497437, 0.4351862072944641]	8.73600006104
[45.922935485839844, 12.177992820739746, 4.246468544006348]	[-0.34775739908218384, 1.5646023750305176, 0.4347612261772156]	8.74900007248
[48.24888610839844, 12.1619234085083, 4.524044990539551]	[-0.34555289149284363, 1.5652036666870117, 0.4341539740562439]	8.76300001144
[50.441410064697266, 12.253755569458008, 4.701951503753662]	[-0.33964574337005615, 1.5655230283737183, 0.43314433097839355]	8.77600002289
[52.482540130615234, 12.241948127746582, 4.80129861831665]	[-0.3372257351875305, 1.5653198957443237, 0.43254175782203674]	8.78900003433
[54.16979217529297, 12.128954887390137, 4.815723419189453]	[-0.3348526060581207, 1.5635672807693481, 0.4316351115703583]	8.8029999733
[55.55320739746094, 11.98132610321045, 4.76940393447876]	[-0.328306645154953, 1.5629180669784546, 0.43067431449890137]	8.81599998474
[56.83963394165039, 11.847865104675293, 4.767942905426025]	[-0.325437992811203, 1.5627233982086182, 0.4296850562095642]	8.82899999619
[58.118133544921875, 11.988117218017578, 4.871575355529785]	[-0.32081735134124756, 1.562850832939148, 0.42838627099990845]	8.84299993515
[59.33174514770508, 12.31135368347168, 5.101380348205566]	[-0.3189968466758728, 1.5636067390441895, 0.42757725715637207]	8.85599994659
[60.50833511352539, 12.502809524536133, 5.212772846221924]	[-0.31748589873313904, 1.5633893013000488, 0.42666593194007874]	8.86899995804
[61.532318115234375, 12.660872459411621, 5.117029666900635]	[-0.3141343295574188, 1.5629535913467407, 0.42591729760169983]	8.88300013542
[62.42555236816406, 12.768914222717285, 4.890776634216309]	[-0.3126019537448883, 1.5624444484710693, 0.42579302191734314]	8.89599990845
[63.292991638183594, 12.812454223632812, 4.774172782897949]	[-0.3100515305995941, 1.561834692955017, 0.425320029258728]	8.90899991989
[64.07256317138672, 12.863557815551758, 4.859031677246094]	[-0.3085212707519531, 1.5614670515060425, 0.4246816337108612]	8.92300009727
[64.81401062011719, 12.908950805664062, 5.046760082244873]	[-0.30741065740585327, 1.5619432926177979, 0.4242597222328186]	8.93600010872
[65.53073120117188, 12.946635246276855, 5.249429225921631]	[-0.30494657158851624, 1.561847448348999, 0.42394065856933594]	8.94900012016
[66.0870361328125, 13.055047035217285, 5.4152445793151855]	[-0.3037678003311157, 1.5621099472045898, 0.4237745702266693]	8.96300005913
[66.63267517089844, 13.242936134338379, 5.512392044067383]	[-0.3018622100353241, 1.5623648166656494, 0.42361873388290405]	8.97600007057
[67.20555877685547, 13.3485746383667, 5.511468410491943]	[-0.3015331029891968, 1.5622998476028442, 0.4240649938583374]	8.98900008202
[67.68801879882812, 13.54440975189209, 5.405722141265869]	[-0.3012106120586395, 1.56146240234375, 0.42408236861228943]	9.00300002098
[68.22881317138672, 13.6843900680542, 5.293375015258789]	[-0.30005770921707153, 1.5610817670822144, 0.4248487651348114]	9.01600003242
[68.77452087402344, 13.780113220214844, 5.271276950836182]	[-0.29988816380500793, 1.5607367753982544, 0.42529845237731934]	9.02900004387
[69.32725524902344, 13.78117561340332, 5.467560291290283]	[-0.29873573780059814, 1.5612404346466064, 0.4255964756011963]	9.04299998283
[69.86636352539062, 13.734917640686035, 5.725991725921631]	[-0.2983272969722748, 1.5612858533859253, 0.4259546101093292]	9.05599999428
[70.39459228515625, 13.706647872924805, 5.89438533782959]	[-0.29782435297966003, 1.5611718893051147, 0.4267061650753021]	9.06900000572
[70.9201431274414, 13.733383178710938, 6.0005269050598145]	[-0.296952486038208, 1.5606013536453247, 0.42764171957969666]	9.08299994469
[71.40313720703125, 13.826034545898438, 6.021290302276611]	[-0.29639947414398193, 1.5602412223815918, 0.42847079038619995]	9.09599995613
[71.86634063720703, 13.951197624206543, 5.9379801750183105]	[-0.29547005891799927, 1.5597831010818481, 0.42925262451171875]	9.10899996758
[72.35993194580078, 14.04735279083252, 5.777878284454346]	[-0.29555338621139526, 1.5590087175369263, 0.4303061068058014]	9.12299990654
[72.83504486083984, 14.20024299621582, 5.627800941467285]	[-0.2952593266963959, 1.5583126544952393, 0.431314617395401]	9.13599991798
[73.22484588623047, 14.371330261230469, 5.489162921905518]	[-0.2941676080226898, 1.5568886995315552, 0.432233601808548]	9.14899992943
[73.58698272705078, 14.536534309387207, 5.465756893157959]	[-0.29373282194137573, 1.5560650825500488, 0.4330836236476898]	9.16300010681
[73.8980941772461, 14.750899314880371, 5.500062465667725]	[-0.29255375266075134, 1.555299997329712, 0.433860182762146]	9.17600011826
[74.19041442871094, 15.014246940612793, 5.549355506896973]	[-0.2919842004776001, 1.5547230243682861, 0.4345226585865021]	9.1890001297
